id,organization_id,url,type,species,age,gender,size,coat,tags,name,description,organization_animal_id,photos,videos,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.spayed_neutered,attributes.house_trained,attributes.declawed,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,primary_photo_cropped.small,primary_photo_cropped.medium,primary_photo_cropped.large,primary_photo_cropped.full,contact.email,contact.phone,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,contact.address.country,X_links.self.href,X_links.type.href,X_links.organization.href
62590826,CA257,https://www.petfinder.com/dog/julie-62590826/ca/tustin/oc-animal-care-ca257/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Adult,Female,Large,NA,character(0),JULIE,NA,A1807917,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590826/1/?bust=1681505989&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590826/1/?bust=1681505989&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590826/1/?bust=1681505989&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590826/1/?bust=1681505989"")",list(),adoptable,2023-04-13T18:44:40Z,2023-04-13T18:44:38Z,33.291,Dalmatian,Mixed Breed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590826/1/?bust=1681505989&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590826/1/?bust=1681505989&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590826/1/?bust=1681505989&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590826/1/?bust=1681505989,OCCRocpetinfo@occr.ocgov.com,(714) 935-6848,1630 Victory Road,NA,Tustin,CA,92782,US,/v2/animals/62590826,/v2/types/dog,/v2/organizations/ca257
62590819,CA607,https://www.petfinder.com/dog/luna-62590819/ca/downey/l-dot-a-county-animal-care-and-control-downey-ca607/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Baby,Female,Medium,NA,character(0),LUNA,NA,A5543332,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590819/1/?bust=1681412088&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590819/1/?bust=1681412088&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590819/1/?bust=1681412088&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590819/1/?bust=1681412088"")",list(),adoptable,2023-04-13T18:44:38Z,2023-04-13T18:44:36Z,9.7925,German Shepherd Dog,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590819/1/?bust=1681412088&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590819/1/?bust=1681412088&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590819/1/?bust=1681412088&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590819/1/?bust=1681412088,NA,(562) 940-6898,11258 S. Garfield Avenue,NA,Downey,CA,90242,US,/v2/animals/62590819,/v2/types/dog,/v2/organizations/ca607
62590818,CA607,https://www.petfinder.com/dog/little-kora-62590818/ca/downey/l-dot-a-county-animal-care-and-control-downey-ca607/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Male,Large,NA,character(0),LITTLE KORA,NA,A5542444,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590818/1/?bust=1681412090&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590818/1/?bust=1681412090&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590818/1/?bust=1681412090&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590818/1/?bust=1681412090"")",list(),adoptable,2023-04-13T18:44:38Z,2023-04-13T18:44:36Z,9.7925,Siberian Husky,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590818/1/?bust=1681412090&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590818/1/?bust=1681412090&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590818/1/?bust=1681412090&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590818/1/?bust=1681412090,NA,(562) 940-6898,11258 S. Garfield Avenue,NA,Downey,CA,90242,US,/v2/animals/62590818,/v2/types/dog,/v2/organizations/ca607
62590809,CA767,https://www.petfinder.com/cat/pearla-62590809/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Cat,Cat,Young,Female,Medium,NA,character(0),PEARLA,NA,A2078511,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590809/1/?bust=1681412090&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590809/1/?bust=1681412090&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590809/1/?bust=1681412090&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590809/1/?bust=1681412090"")",list(),adoptable,2023-04-13T18:44:39Z,2023-04-13T18:44:35Z,15.1884,Domestic Short Hair,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590809/1/?bust=1681412090&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590809/1/?bust=1681412090&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590809/1/?bust=1681412090&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590809/1/?bust=1681412090,NA,(888) 452-7381,14409 Vanowen St,NA,Van Nuys,CA,91405,US,/v2/animals/62590809,/v2/types/cat,/v2/organizations/ca767
62590783,CA738,https://www.petfinder.com/cat/mirage-62590783/ca/rancho-cucamonga/rancho-cucamonga-animal-care-and-adoption-center-ca738/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Cat,Cat,Young,Female,Medium,NA,character(0),MIRAGE,NA,A761297,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590783/1/?bust=1681412090&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590783/1/?bust=1681412090&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590783/1/?bust=1681412090&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590783/1/?bust=1681412090"")",list(),adoptable,2023-04-13T18:44:35Z,2023-04-13T18:44:33Z,39.9217,Domestic Short Hair,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590783/1/?bust=1681412090&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590783/1/?bust=1681412090&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590783/1/?bust=1681412090&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590783/1/?bust=1681412090,RCPets@cityofrc.us,(909) 466-7387,11780 Arrow Route,NA,Rancho Cucamonga,CA,91730,US,/v2/animals/62590783,/v2/types/cat,/v2/organizations/ca738
62590782,CA738,https://www.petfinder.com/small-furry/penelope-62590782/ca/rancho-cucamonga/rancho-cucamonga-animal-care-and-adoption-center-ca738/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Small & Furry,Guinea Pig,Senior,Female,Small,NA,character(0),PENELOPE,NA,A761856,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590782/1/?bust=1681415723&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590782/1/?bust=1681415723&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590782/1/?bust=1681415723&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590782/1/?bust=1681415723"")",list(),adoptable,2023-04-13T18:44:35Z,2023-04-13T18:44:33Z,39.9217,Guinea Pig,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590782/1/?bust=1681415723&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590782/1/?bust=1681415723&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590782/1/?bust=1681415723&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590782/1/?bust=1681415723,RCPets@cityofrc.us,(909) 466-7387,11780 Arrow Route,NA,Rancho Cucamonga,CA,91730,US,/v2/animals/62590782,/v2/types/small-furry,/v2/organizations/ca738
62590784,CA738,https://www.petfinder.com/small-furry/fluffy-62590784/ca/rancho-cucamonga/rancho-cucamonga-animal-care-and-adoption-center-ca738/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Small & Furry,Guinea Pig,Adult,Female,Small,NA,character(0),FLUFFY,NA,A761857,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590784/1/?bust=1681415725&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590784/1/?bust=1681415725&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590784/1/?bust=1681415725&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590784/1/?bust=1681415725"")",list(),adoptable,2023-04-13T18:44:35Z,2023-04-13T18:44:33Z,39.9217,Guinea Pig,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590784/1/?bust=1681415725&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590784/1/?bust=1681415725&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590784/1/?bust=1681415725&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590784/1/?bust=1681415725,RCPets@cityofrc.us,(909) 466-7387,11780 Arrow Route,NA,Rancho Cucamonga,CA,91730,US,/v2/animals/62590784,/v2/types/small-furry,/v2/organizations/ca738
62590775,CA3106,https://www.petfinder.com/dog/meadow-62590775/ca/torrance/beach-dog-rescue-ca3106/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Female,Medium,NA,"c(""Friendly"", ""Affectionate"", ""Playful"", ""Athletic"", ""Funny"", ""Loves kisses"", ""Brave"", ""Curious"", ""Smart"")",Meadow,"Adopt Meadow! ??

Meadow was very close to losing her life and what a shame that would&#039;ve been! She is...",NA,"list(small = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/1/?bust=1681411399&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/2/?bust=1681411400&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/3/?bust=1681411401&width=100""), medium = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/1/?bust=1681411399&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/2/?bust=1681411400&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/3/?bust=1681411401&width=300""
), large = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/1/?bust=1681411399&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/2/?bust=1681411400&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/3/?bust=1681411401&width=600""), full = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/1/?bust=1681411399"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/2/?bust=1681411400"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/3/?bust=1681411401""
))",list(),adoptable,2023-04-13T18:43:23Z,2023-04-13T18:43:22Z,17.8406,Husky,NA,FALSE,FALSE,Black,White / Cream,NA,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/1/?bust=1681411399&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/1/?bust=1681411399&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/1/?bust=1681411399&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590775/1/?bust=1681411399,thebeachdogrescue@gmail.com,(424) 558-4842,NA,NA,torrance,CA,90505,US,/v2/animals/62590775,/v2/types/dog,/v2/organizations/ca3106
62590768,CA2259,https://www.petfinder.com/dog/elizabeth-62590768/ca/santa-monica/philozoia-ca2259/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Adult,Female,Large,Medium,"c(""Friendly"", ""Affectionate"", ""Loyal"", ""Gentle"", ""Playful"", ""Smart"", ""Brave"", ""Curious"", ""Funny"", ""Athletic"", ""Loves kisses"", ""Active"", ""Adventure"", ""Hiking"", ""Pair"", ""Bonded"", ""Bonded pair"", ""best friends"")",Elizabeth,Elizabeth and Major are an inseparable pair of German Shepherds who share a strong bond and affection for each other....,NA,"list(small = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/1/?bust=1681411382&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/2/?bust=1681411383&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/3/?bust=1681411384&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/4/?bust=1681411384&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/5/?bust=1681411385&width=100""), medium = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/1/?bust=1681411382&width=300"", 
""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/2/?bust=1681411383&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/3/?bust=1681411384&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/4/?bust=1681411384&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/5/?bust=1681411385&width=300""), large = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/1/?bust=1681411382&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/2/?bust=1681411383&width=600"", 
""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/3/?bust=1681411384&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/4/?bust=1681411384&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/5/?bust=1681411385&width=600""), full = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/1/?bust=1681411382"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/2/?bust=1681411383"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/3/?bust=1681411384"", 
""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/4/?bust=1681411384"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/5/?bust=1681411385""))",list(),adoptable,2023-04-13T18:43:08Z,2023-04-13T18:43:07Z,14.6568,German Shepherd Dog,NA,FALSE,FALSE,Bicolor,Black,NA,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/1/?bust=1681411382&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/1/?bust=1681411382&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/1/?bust=1681411382&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590768/1/?bust=1681411382,philozoiaadopt@gmail.com,(424) 395-8308,NA,NA,Santa Monica,CA,90401,US,/v2/animals/62590768,/v2/types/dog,/v2/organizations/ca2259
62590726,CA3106,https://www.petfinder.com/dog/mango-62590726/ca/torrance/beach-dog-rescue-ca3106/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Adult,Male,Large,Short,"c(""Friendly"", ""Affectionate"", ""Loyal"", ""Gentle"", ""Protective"", ""Quiet"", ""Couch potato"", ""Funny"")",Mango,Adopt MANGO ? We saved him from being euthanized at the shelter &amp; he is ready and waiting for his...,NA,"list(small = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/1/?bust=1681411230&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/2/?bust=1681411231&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/3/?bust=1681411232&width=100""), medium = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/1/?bust=1681411230&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/2/?bust=1681411231&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/3/?bust=1681411232&width=300""
), large = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/1/?bust=1681411230&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/2/?bust=1681411231&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/3/?bust=1681411232&width=600""), full = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/1/?bust=1681411230"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/2/?bust=1681411231"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/3/?bust=1681411232""
))",list(),adoptable,2023-04-13T18:40:34Z,2023-04-13T18:40:33Z,17.8406,Pit Bull Terrier,NA,FALSE,FALSE,Golden,NA,NA,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/1/?bust=1681411230&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/1/?bust=1681411230&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/1/?bust=1681411230&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590726/1/?bust=1681411230,thebeachdogrescue@gmail.com,(424) 558-4842,NA,NA,torrance,CA,90505,US,/v2/animals/62590726,/v2/types/dog,/v2/organizations/ca3106
62590686,CA2430,https://www.petfinder.com/cat/athos-62590686/ca/oceanside/san-diego-humane-society-oceanside-campus-for-cats-and-small-animals-ca2430/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Cat,Cat,Adult,Male,Medium,NA,character(0),Athos,"How this pet arrived:Athos was brought in by our Humane Law Enforcement team on April 4, 2023. Why this pet...",856347,"list(small = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/1/?bust=1681490906&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/2/?bust=1681490906&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/3/?bust=1681490906&width=100""), medium = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/1/?bust=1681490906&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/2/?bust=1681490906&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/3/?bust=1681490906&width=300""
), large = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/1/?bust=1681490906&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/2/?bust=1681490906&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/3/?bust=1681490906&width=600""), full = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/1/?bust=1681490906"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/2/?bust=1681490906"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/3/?bust=1681490906""
))",list(),adoptable,2023-04-13T18:38:35Z,2023-04-13T18:38:33Z,77.1732,Domestic Short Hair,NA,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/1/?bust=1681490906&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/1/?bust=1681490906&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/1/?bust=1681490906&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590686/1/?bust=1681490906,NA,(619) 299-7012,572 Airport Road,NA,Oceanside,CA,92058,US,/v2/animals/62590686,/v2/types/cat,/v2/organizations/ca2430
62590673,CA3106,https://www.petfinder.com/dog/beach-litter-puppies-62590673/ca/torrance/beach-dog-rescue-ca3106/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Baby,Female,Large,Medium,"c(""Funny"", ""Playful"", ""Friendly"", ""Affectionate"", ""Loves kisses"")",Beach Litter Puppies,We saved their German shepherd mom from being euthanized she was pregnant while at the shelter and surprised us with...,NA,"list(small = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/2/?bust=1681411036&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/1/?bust=1681411036&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/3/?bust=1681411037&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/4/?bust=1681411038&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/5/?bust=1681411038&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/6/?bust=1681411039&width=100""
), medium = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/2/?bust=1681411036&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/1/?bust=1681411036&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/3/?bust=1681411037&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/4/?bust=1681411038&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/5/?bust=1681411038&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/6/?bust=1681411039&width=300""
), large = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/2/?bust=1681411036&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/1/?bust=1681411036&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/3/?bust=1681411037&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/4/?bust=1681411038&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/5/?bust=1681411038&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/6/?bust=1681411039&width=600""
), full = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/2/?bust=1681411036"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/1/?bust=1681411036"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/3/?bust=1681411037"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/4/?bust=1681411038"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/5/?bust=1681411038"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/6/?bust=1681411039""))",list(),adoptable,2023-04-13T18:37:47Z,2023-04-13T18:37:46Z,17.8406,Shepherd,NA,FALSE,FALSE,White / Cream,Brown / Chocolate,NA,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/2/?bust=1681411036&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/2/?bust=1681411036&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/2/?bust=1681411036&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62590673/2/?bust=1681411036,thebeachdogrescue@gmail.com,(424) 558-4842,NA,NA,torrance,CA,90505,US,/v2/animals/62590673,/v2/types/dog,/v2/organizations/ca3106
